From Files,To File
4,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/ApplicationHistoryReader.java
2,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/ApplicationHistoryServer.java
7,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/ApplicationHistoryStore.java
2,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/ApplicationHistoryWriter.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/FileSystemApplicationHistoryStore.java
3,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/MemoryApplicationHistoryStore.java
5,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/AppID.java
7,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/ApplicationInstance.java
3,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/AppMetrics.java
3,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/HostMetricsGenerator.java
4,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/Metric.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/data/MetricsGeneratorConfigurer.java
1,/Users/aaron/my-projects/Only-Diff-is-not-enough/OMG_code/Projects/ambari/ambari-metrics/ambari-metrics-timelineservice/src/main/java/org/apache/hadoop/yarn/server/applicationhistoryservice/metrics/loadsimulator/LoadRunner.java
